DATA,"ALT_CARREC","CARREC","TEMA","GRUP_INTERES","ESTAT_REGISTRE","NUMERO_REGISTRE","LLOC","TIPUS_ACTIVITAT","ACTIVITAT",PARTICIPANTS,HORES_ALT_CARREC,"CODI_ENS","NOM_ENS"
"2025/03/12","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Alcaldessa als barris",,,,"Extern","Activitat institucional","Reunió","2","3.00","818460009","Ajuntament de Rubí"
"2025/03/14","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Visita Conseller d'UE i Acció Exterior",,,,"CASA CONSISTORIAL","Activitat institucional","Acte","10","3.00","818460009","Ajuntament de Rubí"
"2025/03/14","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Jornades feministes I Taula de dones de Rubí",,,,"CASA CONSISTORIAL","Activitat institucional","Acte","10","3.00","818460009","Ajuntament de Rubí"
"2025/03/15","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Inauguració de la Gala d'Homenatge i Cloenda de Pastorets a Rubí",,,,"TEATRE LA SALA","Activitat institucional","Acte","6","1.50","818460009","Ajuntament de Rubí"
"2025/03/20","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Recepció institucional consellera d'Interior i Seguretat Pública (Núria Parlon i Gil)",,,,"CASA CONSISTORIAL","Activitat institucional","Acte","10","3.00","818460009","Ajuntament de Rubí"
"2025/03/20","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Junta Local de Seguretat",,,,"CASA CONSISTORIAL","Activitat institucional","Acte","7","2.00","818460009","Ajuntament de Rubí"
"2025/03/21","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Junta de Govern Local",,,,"CASA CONSISTORIAL","Activitat institucional","Acte","10","3.00","818460009","Ajuntament de Rubí"
"2025/03/21","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Junta de portaveus",,,,"CASA CONSISTORIAL","Activitat institucional","Acte","10","0.50","818460009","Ajuntament de Rubí"
"2025/03/25","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Benvinguda Rubimpiades (Jornada alumnat de primària escoles de Rubí)",,,,"COMPLEX ESPORTIU CAN ROSÉS/PAVELLÓ","Activitat institucional","Acte","3","1.00","818460009","Ajuntament de Rubí"
"2025/03/26","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Junta de Govern Local",,,,"CASA CONSISTORIAL","Activitat institucional","Reunió","10","3.00","818460009","Ajuntament de Rubí"
"2025/03/26","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Alcaldessa als barris",,,,"EXTERN","Activitat institucional","Acte","4","1.00","818460009","Ajuntament de Rubí"
"2025/03/28","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Visita escoles",,,,"CASA CONSISTORIAL","Activitat institucional","Acte","1","1.00","818460009","Ajuntament de Rubí"
"2025/03/28","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","ALCALDESSA ALS BARRIS Xocolatada solidària Estada",,,,"Extern","Activitat institucional","Acte","5","3.00","818460009","Ajuntament de Rubí"
"2025/03/28","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Alcaldessa als barris",,,,"Extern","Activitat institucional","Acte","2","3.00","818460009","Ajuntament de Rubí"
"2025/03/30","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Cross Escolar de Rubí",,,,"COMPLEX ESPORTIU CAN ROSÉS/PAVELLÓ","Activitat institucional","Acte","5","0.50","818460009","Ajuntament de Rubí"
"2025/04/04","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Junta de Govern Local",,,,"CASA CONSISTORIAL","Activitat institucional","Reunió","10","3.00","818460009","Ajuntament de Rubí"
"2025/04/04","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","CANTATA ESCOLAR 2025",,,,"MUSEU MUNICIPAL CASTELL","Activitat institucional","Acte","4","2.00","818460009","Ajuntament de Rubí"
"2025/04/07","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","ALCALDESSA INFORMA- Districte 3",,,,"EXTERN","Activitat institucional","Acte","5","1.00","818460009","Ajuntament de Rubí"
"2025/04/08","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Nit del comerç",,,,"TEATRE LA SALA [C-05]","Activitat institucional","Acte","14","3.00","818460009","Ajuntament de Rubí"
"2025/04/09","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Junta de Govern Local",,,,"CASA CONSISTORIAL","Activitat institucional","Reunió","10","3.00","818460009","Ajuntament de Rubí"
"2025/04/11","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Visita escoles",,,,"CASA CONSISTORIAL","Activitat institucional","Acte","1","1.00","818460009","Ajuntament de Rubí"
"2025/04/11","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Atenció a mitjans: Cursa de la Dona",,,,"CASA CONSISTORIAL","Activitat institucional","Acte","6","4.00","818460009","Ajuntament de Rubí"
"2025/04/23","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Junta de Govern Local",,,,"CASA CONSISTORIAL","Activitat institucional","Reunió","10","3.00","818460009","Ajuntament de Rubí"
"2025/04/23","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Junta de portaveus",,,,"CASA CONSISTORIAL","Activitat institucional","Reunió","9","0.50","818460009","Ajuntament de Rubí"
"2025/04/24","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Lliurament premis 22è concurs literari de Poesia Narrativa",,,,"CASAL GENT GRAN","Activitat institucional","Acte","3","1.50","818460009","Ajuntament de Rubí"
"2025/04/25","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Visita escoles",,,,"CASA CONSISTORIAL","Activitat institucional","Reunió","1","1.00","818460009","Ajuntament de Rubí"
"2025/04/25","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Premis Rubeo d'Or de l'Esport 2025",,,,"TEATRE LA SALA","Activitat institucional","Acte","10","3.00","818460009","Ajuntament de Rubí"
"2025/04/27","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Cantada de Caramelles",,,,"CASA CONSISTORIAL","Activitat institucional","Acte","6","1.50","818460009","Ajuntament de Rubí"
"2025/04/28","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Alcaldessa als barris",,,,"EXTERN","Activitat institucional","Reunió","4","1.00","818460009","Ajuntament de Rubí"
"2025/04/29","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Ballada - Dia Internacional de la Dansa",,,,"Rambla Ferrocarril","Activitat institucional","Acte","4","1.50","818460009","Ajuntament de Rubí"
"2025/04/29","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Ple Municipal",,,,"CASA CONSISTORIAL","Activitat institucional","Acte","11","3.00","818460009","Ajuntament de Rubí"
"2025/04/30","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Junta de Govern Local",,,,"CASA CONSISTORIAL","Activitat institucional","Reunió","10","3.00","818460009","Ajuntament de Rubí"
"2025/04/30","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Lliurament premis concurs relats VEUS DE DONA",,,,"BIBLIOTECA MESTRE MARTÍ TAULER","Activitat institucional","Acte","3","1.00","818460009","Ajuntament de Rubí"
"2025/05/06","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Alcaldessa als barris",,,,"Extern","Activitat institucional","Acte","3","2.50","818460009","Ajuntament de Rubí"
"2025/05/07","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Junta de govern local",,,,"CASA CONSISTORIAL","Activitat institucional","Reunió","12","0.50","818460009","Ajuntament de Rubí"
"2025/05/07","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Inauguració exposició Orbitant la ceràmica",,,,"C.C. ESCARDIVOL/ ESCOLA D'ADULTS","Activitat institucional","Acte","2","1.00","818460009","Ajuntament de Rubí"
"2025/05/09","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Visita escoles",,,,"CASA CONSISTORIAL","Activitat institucional","Reunió","1","1.50","818460009","Ajuntament de Rubí"
"2025/05/11","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Cursa de la dona",,,,"Extern","Activitat institucional","Acte","6","2.00","818460009","Ajuntament de Rubí"
"2025/05/12","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Atenció a mitjans: Activitat VIII CAMINA, CORRE I BALLA - Escola Balmes",,,,"COL·LEGI BALMES","Activitat institucional","Acte","3","0.75","818460009","Ajuntament de Rubí"
"2025/05/12","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Atenció a mitjans: Europeu hoquei línia femení",,,,"CASA CONSISTORIAL [AD-01]","Activitat institucional","Acte","5","0.75","818460009","Ajuntament de Rubí"
"2025/05/14","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Junta de govern local",,,,"CASA CONSISTORIAL","Activitat institucional","Acte","12","0.50","818460009","Ajuntament de Rubí"
"2025/05/14","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Visita escoles",,,,"CASA CONSISTORIAL","Activitat institucional","Acte","1","1.50","818460009","Ajuntament de Rubí"
"2025/05/14","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Consell de salut",,,,"CASA CONSISTORIAL","Activitat institucional","Acte","3","1.00","818460009","Ajuntament de Rubí"
"2025/05/16","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Visita escoles",,,,"CASA CONSISTORIAL","Activitat institucional","Acte","1","1.50","818460009","Ajuntament de Rubí"
"2025/05/16","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Acte inaugural. Cerimònia de presentació equips participants",,,,"PAVELLÓ POLIESPORTIU DE LA LLANA","Activitat institucional","Acte","6","1.00","818460009","Ajuntament de Rubí"
"2025/05/18","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","JORNADA PORTES OBERTES Font del Ferro",,,,"PATRONAT FONT DEL FERRO","Activitat institucional","Acte","7","1.50","818460009","Ajuntament de Rubí"
"2025/05/21","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Junta de govern local",,,,"CASA CONSISTORIAL","Activitat institucional","Reunió","12","0.50","818460009","Ajuntament de Rubí"
"2025/05/24","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Recepció institucional Irmandade Galega",,,,"CASA CONSISTORIAL","Activitat institucional","Acte","7","1.00","818460009","Ajuntament de Rubí"
"2025/05/26","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Junta de govern local extraordinaria i urgent",,,,"CASA CONSISTORIAL","Activitat institucional","Reunió","12","0.50","818460009","Ajuntament de Rubí"
"2025/05/26","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Alcaldessa Informa",,,,"Extern","Activitat institucional","Acte","5","2.00","818460009","Ajuntament de Rubí"
"2025/05/27","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Acte dos anys de mandat",,,,"BIBLIOTECA MESTRE MARTÍ TAULER","Activitat institucional","Acte","12","3.00","818460009","Ajuntament de Rubí"
"2025/05/28","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Junta de govern local",,,,"CASA CONSISTORIAL","Activitat institucional","Reunió","12","0.50","818460009","Ajuntament de Rubí"
"2025/05/28","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","3a edició de les Jornades Activa't per la Salut",,,,"Parc de Ca n'Oriol","Activitat institucional","Acte","3","3.00","818460009","Ajuntament de Rubí"
"2025/05/29","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Ple municipal",,,,"CASA CONSISTORIAL","Activitat institucional","Acte","18","2.00","818460009","Ajuntament de Rubí"
"2025/05/30","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Visita escoles",,,,"CASA CONSISTORIAL","Activitat institucional","Acte","1","1.50","818460009","Ajuntament de Rubí"
"2025/05/30","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Visita institucional conseller empresa i treball",,,,"CASA CONSISTORIAL [AD-01]","Activitat institucional","Acte","12","3.00","818460009","Ajuntament de Rubí"
"2025/05/31","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Ple municipal de ciutat",,,,"CASA CONSISTORIAL","Activitat institucional","Acte","18","2.00","818460009","Ajuntament de Rubí"
"2025/06/02","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Alcaldessa als barris",,,,"Extern","Activitat institucional","Acte","3","3.00","818460009","Ajuntament de Rubí"
"2025/06/03","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Alcaldessa als barris",,,,"Extern","Activitat institucional","Reunió","3","3.00","818460009","Ajuntament de Rubí"
"2025/06/04","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Junta de govern local",,,,"CASA CONSISTORIAL","Activitat institucional","Reunió","12","0.50","818460009","Ajuntament de Rubí"
"2025/06/04","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Visita empresa THE COMAKING SPACE",,,,"The comaking space","Activitat institucional","Reunió","6","1.75","818460009","Ajuntament de Rubí"
"2025/06/05","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Atenció a mitjans: Solars cedits per habitatge públic",,,,"CASA CONSISTORIAL","Activitat institucional","Acte","4","0.75","818460009","Ajuntament de Rubí"
"2025/06/05","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Lliurament reconeixements (policies) x Dana",,,,"CASA CONSISTORIAL","Activitat institucional","Acte","6","1.00","818460009","Ajuntament de Rubí"
"2025/06/11","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Inauguració renovació d'una de les fàbriques d'EUROFRAGANCE",,,,"Eurofragance","Activitat institucional","Acte","4","1.75","818460009","Ajuntament de Rubí"
"2025/06/11","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Junta de govern local",,,,"CASA CONSISTORIAL","Activitat institucional","Reunió","12","0.50","818460009","Ajuntament de Rubí"
"2025/06/11","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Junta de portaveus",,,,"CASA CONSISTORIAL","Activitat institucional","Reunió","3","1.00","818460009","Ajuntament de Rubí"
"2025/06/11","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Inauguració parc infantil Rambla Ferrocarril",,,,"Rambla Ferrocarril","Activitat institucional","Acte","7","1.00","818460009","Ajuntament de Rubí"
"2025/06/12","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Convocatoria CI d'Alcaldia, Seguretat i Convivència, Civisme i Districtes i Promoció Cultural",,,,"CASA CONSISTORIAL","Activitat institucional","Acte","1","0.25","818460009","Ajuntament de Rubí"
"2025/06/17","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Junta de govern local",,,,"CASA CONSISTORIAL","Activitat institucional","Reunió","12","0.50","818460009","Ajuntament de Rubí"
"2025/06/17","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","CONSELL DELS INFANTS- Plenari final del curs",,,,"MUSEU MUNICIPAL CASTELL","Activitat institucional","Acte","4","1.50","818460009","Ajuntament de Rubí"
"2025/06/17","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","PREMIS VINARI - Lliurament premis Vins Joves",,,,"EL CELLER","Activitat institucional","Acte","6","1.50","818460009","Ajuntament de Rubí"
"2025/06/18","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Jubilació personal municipal",,,,"CASA CONSISTORIAL","Activitat institucional","Acte","6","0.50","818460009","Ajuntament de Rubí"
"2025/06/18","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Jubilació personal municipal",,,,"CASA CONSISTORIAL","Activitat institucional","Acte","6","0.50","818460009","Ajuntament de Rubí"
"2025/06/19","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Ple municipal",,,,"CASA CONSISTORIAL","Activitat institucional","Acte","18","2.00","818460009","Ajuntament de Rubí"
"2025/06/20","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Inauguració de l?exposició Ignasi Marroyo paisatges urbans a Rubí",,,,"Extern","Activitat institucional","Acte","6","1.00","818460009","Ajuntament de Rubí"
"2025/06/25","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Junta de govern local",,,,"CASA CONSISTORIAL","Activitat institucional","Reunió","12","0.50","818460009","Ajuntament de Rubí"
"2025/06/25","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Recepció d'entitats de FM 2025",,,,"ATENEU MUNICIPAL [AC-05]","Activitat institucional","Acte","12","3.00","818460009","Ajuntament de Rubí"
"2025/06/26","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Pregó FM 2025",,,,"ATENEU MUNICIPAL","Activitat institucional","Acte","12","3.00","818460009","Ajuntament de Rubí"
"2025/07/01","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Ple extraordinari",,,,"CASA CONSISTORIAL","Activitat institucional","Reunió","18","2.00","818460009","Ajuntament de Rubí"
"2025/07/02","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Junta de govern local",,,,"CASA CONSISTORIAL","Activitat institucional","Reunió","12","0.50","818460009","Ajuntament de Rubí"
"2025/07/02","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Presentació nous policies",,,,"CASA CONSISTORIAL","Activitat institucional","Acte","4","1.00","818460009","Ajuntament de Rubí"
"2025/07/07","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Visita centenària",,,,"EXTERN","Activitat institucional","Acte","3","1.00","818460009","Ajuntament de Rubí"
"2025/07/09","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Reconeixement proves PAU i Premis Miquel Segura",,,,"ATENEU MUNICIPAL","Activitat institucional","Acte","12","3.00","818460009","Ajuntament de Rubí"
"2025/07/10","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Visita alumnes projecte Singulars Rubí, ara sí: vine i forma't",,,,"RUBÍ FORMA","Activitat institucional","Acte","4","2.00","818460009","Ajuntament de Rubí"
"2025/07/16","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Junta de govern local",,,,"CASA CONSISTORIAL","Activitat institucional","Reunió","12","0.50","818460009","Ajuntament de Rubí"
"2025/07/16","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Junta de portaveus",,,,"CASA CONSISTORIAL","Activitat institucional","Reunió","3","1.00","818460009","Ajuntament de Rubí"
"2025/07/17","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Convocatoria CI d'Alcaldia, Seguretat i Convivència, Civisme i Districtes i Promoció Cultural",,,,"CASA CONSISTORIAL","Activitat institucional","Reunió","1","0.25","818460009","Ajuntament de Rubí"
"2025/07/23","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Junta de govern local",,,,"CASA CONSISTORIAL","Activitat institucional","Reunió","12","0.50","818460009","Ajuntament de Rubí"
"2025/07/23","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Atenció a mitjans: Presentació del projecte de remodelació de la pl. Pearson",,,,"CASA CONSISTORIAL","Activitat institucional","Acte","4","0.75","818460009","Ajuntament de Rubí"
"2025/07/24","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Ple municipal",,,,"CASA CONSISTORIAL","Activitat institucional","Acte","18","2.00","818460009","Ajuntament de Rubí"
"2025/07/30","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Junta de govern local",,,,"CASA CONSISTORIAL","Activitat institucional","Reunió","12","0.50","818460009","Ajuntament de Rubí"
"2025/09/03","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Junta de govern local",,,,"CASA CONSISTORIAL","Activitat institucional","Acte","12","0.50","818460009","Ajuntament de Rubí"
"2025/09/04","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Acte inici curs 2025-26",,,,"Auditori Centre Cultural Els Costals","Activitat institucional","Acte","2","1.00","818460009","Ajuntament de Rubí"
"2025/09/08","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Acte benvinguda alumnat FP Dual 25-26",,,,"CASA CONSISTORIAL","Activitat institucional","Acte","3","1.00","818460009","Ajuntament de Rubí"
"2025/09/08","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Alcaldessa als barris",,,,"Extern","Activitat institucional","Reunió","3","3.00","818460009","Ajuntament de Rubí"
"2025/09/09","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Ple municipal",,,,"CASA CONSISTORIAL","Activitat institucional","Reunió","18","2.00","818460009","Ajuntament de Rubí"
"2025/09/10","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Junta de govern local",,,,"CASA CONSISTORIAL","Activitat institucional","Reunió","12","0.50","818460009","Ajuntament de Rubí"
"2025/09/11","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Ofrena floral 11 S",,,,"PLAÇA ONZE SETEMBRE","Activitat institucional","Acte","16","2.00","818460009","Ajuntament de Rubí"
"2025/09/17","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Junta de govern local",,,,"CASA CONSISTORIAL","Activitat institucional","Reunió","12","0.50","818460009","Ajuntament de Rubí"
"2025/09/17","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Junta de portaveus",,,,"CASA CONSISTORIAL","Activitat institucional","Reunió","3","1.00","818460009","Ajuntament de Rubí"
"2025/09/17","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","COMISSIÓ SEGUIMENT POUM",,,,"MASÍA DE CAN SERRA","Activitat institucional","Acte","2","2.50","818460009","Ajuntament de Rubí"
"2025/09/22","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Alcaldessa als barris",,,,"Extern","Activitat institucional","Reunió","3","3.00","818460009","Ajuntament de Rubí"
"2025/09/23","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Presentació de la nova temporada de Ràdio Rubí 2025-2026",,,,"ATENEU MUNICIPAL [AC-05]","Activitat institucional","Acte","16","2.00","818460009","Ajuntament de Rubí"
"2025/09/24","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Junta de govern local",,,,"CASA CONSISTORIAL","Activitat institucional","Reunió","12","0.50","818460009","Ajuntament de Rubí"
"2025/09/24","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Alcaldessa als barris",,,,"Extern","Activitat institucional","Reunió","3","3.00","818460009","Ajuntament de Rubí"
"2025/09/25","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Acte en record i homenatge a les víctimes de la rierada del 25 de setembre de 196",,,,"placeta 25 setembre","Activitat institucional","Acte","16","2.00","818460009","Ajuntament de Rubí"
"2025/09/27","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Casaments",,,,"MUSEU MUNICIPAL CASTELL","Activitat institucional","Acte","1","2.00","818460009","Ajuntament de Rubí"
"2025/09/29","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Ple municipal",,,,"CASA CONSISTORIAL","Activitat institucional","Acte","18","2.00","818460009","Ajuntament de Rubí"
"2025/10/01","ANA MARIA MARTINEZ MARTINEZ","ALCALDESSA","Junta de govern local",,,,"CASA CONSISTORIAL","Activitat institucional","Acte","12","0.50","818460009","Ajuntament de Rubí"
